자치구,사용일자,승차총승객수,하차총승객수
광진구,20200215,169929.0,169511.0
광진구,20200216,121781.0,123075.0
광진구,20200217,201511.0,197865.0
광진구,20200218,201104.0,197298.0
광진구,20200219,204074.0,200484.0
광진구,20200220,200689.0,198553.0
광진구,20200221,202543.0,199517.0
광진구,20200222,134597.0,135672.0
광진구,20200223,94377.0,94461.0
광진구,20200224,164378.0,162426.0
광진구,20200225,150222.0,147271.0
광진구,20200226,152125.0,149959.0
광진구,20200227,149152.0,146561.0
광진구,20200228,144708.0,143180.0
광진구,20200229,92282.0,92553.0
광진구,20200301,64820.0,64596.0
광진구,20200302,141718.0,139727.0
광진구,20200303,141774.0,139681.0
광진구,20200304,140840.0,138816.0
광진구,20200305,143519.0,140873.0
광진구,20200306,151451.0,150117.0
광진구,20200307,101572.0,101941.0
광진구,20200308,79181.0,78827.0
광진구,20200309,151802.0,150439.0
광진구,20200310,142674.0,140277.0
광진구,20200311,151342.0,149495.0
광진구,20200312,150155.0,147731.0
광진구,20200313,155918.0,155494.0
광진구,20200314,108915.0,109463.0
광진구,20200315,78301.0,78089.0
광진구,20200316,149382.0,147928.0
광진구,20200317,148679.0,146279.0
광진구,20200318,156220.0,154179.0
광진구,20200319,145823.0,143107.0
광진구,20200320,165054.0,164222.0
광진구,20200321,117147.0,117788.0
광진구,20200322,91493.0,91279.0
광진구,20200323,155287.0,153470.0
광진구,20200324,155919.0,153040.0
광진구,20200325,160657.0,158834.0
광진구,20200326,151703.0,149037.0
광진구,20200327,163202.0,162652.0
광진구,20200328,120311.0,121367.0
광진구,20200329,92420.0,92254.0
광진구,20200330,157075.0,154801.0
광진구,20200331,157711.0,155632.0
광진구,20200401,158960.0,157230.0
광진구,20200402,158662.0,156383.0
광진구,20200403,167412.0,167500.0
광진구,20200404,122613.0,124032.0
광진구,20200405,89740.0,89138.0
광진구,20200406,157783.0,155609.0
광진구,20200407,159781.0,157306.0
광진구,20200408,159771.0,157782.0
광진구,20200409,159855.0,157107.0
광진구,20200410,169358.0,168635.0
광진구,20200411,122781.0,123834.0
광진구,20200412,89663.0,89364.0
광진구,20200413,160947.0,158960.0
광진구,20200414,167740.0,166466.0
광진구,20200415,108786.0,107993.0
광진구,20200416,163696.0,161553.0
광진구,20200417,163404.0,162659.0
광진구,20200418,134266.0,135752.0
광진구,20200419,86189.0,85937.0
광진구,20200420,161870.0,159811.0
광진구,20200421,165858.0,163314.0
광진구,20200422,164743.0,162622.0
광진구,20200423,168620.0,165717.0
광진구,20200424,179822.0,178944.0
광진구,20200425,136156.0,137318.0
광진구,20200426,104892.0,104672.0
광진구,20200427,170269.0,168043.0
광진구,20200428,174218.0,171292.0
광진구,20200429,185418.0,185310.0
광진구,20200430,129083.0,130901.0
광진구,20200501,136758.0,137320.0
광진구,20200502,131353.0,132189.0
광진구,20200503,107315.0,106783.0
광진구,20200504,166860.0,167382.0
광진구,20200505,118481.0,117907.0
광진구,20200506,184143.0,181732.0
광진구,20200507,187681.0,184843.0
광진구,20200508,193907.0,191502.0
광진구,20200509,122816.0,124629.0
광진구,20200510,107304.0,106979.0
광진구,20200511,178998.0,176697.0
광진구,20200512,176974.0,174411.0
광진구,20200513,181007.0,178309.0
광진구,20200514,178982.0,177174.0
광진구,20200515,177252.0,176590.0
광진구,20200516,133823.0,134167.0
광진구,20200517,106853.0,106729.0
광진구,20200518,168206.0,166167.0
광진구,20200519,170705.0,168442.0
광진구,20200520,183723.0,181394.0
광진구,20200521,184177.0,182134.0
광진구,20200522,190504.0,190224.0
광진구,20200523,152421.0,153500.0
광진구,20200524,104330.0,103642.0
광진구,20200525,180040.0,178140.0
광진구,20200526,178197.0,175766.0
광진구,20200527,185107.0,182596.0
광진구,20200528,182434.0,180121.0
광진구,20200529,191085.0,190177.0
광진구,20200530,146897.0,147248.0
광진구,20200531,107741.0,106939.0
광진구,20200601,178219.0,175965.0
광진구,20200602,172259.0,169864.0
광진구,20200603,180715.0,178908.0
광진구,20200604,181438.0,179049.0
광진구,20200605,192598.0,193015.0
광진구,20200606,137943.0,139217.0
광진구,20200607,108974.0,108497.0
광진구,20200608,176844.0,175165.0
광진구,20200609,177829.0,175154.0
광진구,20200610,177103.0,175659.0
광진구,20200611,179486.0,176999.0
광진구,20200612,188703.0,188140.0
광진구,20200613,143261.0,143149.0
광진구,20200614,107811.0,107383.0
광진구,20200615,178384.0,176620.0
광진구,20200616,180546.0,177329.0
광진구,20200617,182022.0,178948.0
광진구,20200618,181007.0,178592.0
광진구,20200619,190909.0,190694.0
광진구,20200620,148868.0,149133.0
광진구,20200621,108436.0,107422.0
광진구,20200622,174368.0,172338.0
광진구,20200623,178717.0,175480.0
광진구,20200624,170358.0,168191.0
광진구,20200625,176623.0,173581.0
광진구,20200626,193478.0,193373.0
광진구,20200627,151768.0,152472.0
광진구,20200628,114474.0,113633.0
광진구,20200629,178804.0,176374.0
광진구,20200630,176831.0,174130.0
광진구,20200701,185556.0,183039.0
광진구,20200702,186847.0,184791.0
광진구,20200703,197676.0,197091.0
광진구,20200704,153838.0,154343.0
광진구,20200705,112465.0,110882.0
광진구,20200706,184832.0,182796.0
광진구,20200707,185755.0,182413.0
광진구,20200708,188814.0,186338.0
광진구,20200709,188462.0,185715.0
광진구,20200710,194893.0,194080.0
광진구,20200711,154645.0,153341.0
광진구,20200712,111482.0,110439.0
광진구,20200713,173204.0,171968.0
광진구,20200714,183649.0,181011.0
광진구,20200715,193223.0,191167.0
광진구,20200716,191063.0,188633.0
광진구,20200717,197864.0,197686.0
광진구,20200718,153140.0,154040.0
광진구,20200719,95986.0,94820.0
광진구,20200720,178233.0,176358.0
광진구,20200721,189023.0,186502.0
광진구,20200722,183637.0,180829.0
광진구,20200723,178962.0,176700.0
광진구,20200724,191309.0,190956.0
광진구,20200725,148965.0,149440.0
광진구,20200726,112443.0,111784.0
광진구,20200727,177294.0,176052.0
광진구,20200728,183475.0,180461.0
광진구,20200729,178555.0,175429.0
광진구,20200730,184500.0,181924.0
광진구,20200731,194192.0,195058.0
광진구,20200801,125428.0,126104.0
광진구,20200802,91878.0,90505.0
광진구,20200803,164113.0,162248.0
광진구,20200804,171151.0,168536.0
광진구,20200805,171812.0,169099.0
광진구,20200806,181014.0,177832.0
광진구,20200807,191782.0,190958.0
광진구,20200808,141768.0,142542.0
광진구,20200809,90384.0,90560.0
광진구,20200810,177475.0,174639.0
광진구,20200811,178465.0,175329.0
광진구,20200812,187034.0,184573.0
광진구,20200813,183103.0,180349.0
광진구,20200814,187736.0,188139.0
광진구,20200815,117121.0,120045.0
광진구,20200816,101906.0,101244.0
광진구,20200817,121703.0,119907.0
광진구,20200818,168012.0,166303.0
광진구,20200819,160841.0,159039.0
광진구,20200820,156874.0,155727.0
광진구,20200821,157506.0,157020.0
광진구,20200822,94106.0,94341.0
광진구,20200823,73499.0,72404.0
광진구,20200824,148600.0,147327.0
광진구,20200825,150274.0,148181.0
광진구,20200826,145362.0,143597.0
광진구,20200827,135446.0,133263.0
광진구,20200828,148241.0,148126.0
광진구,20200829,87095.0,86650.0
광진구,20200830,62576.0,61667.0
광진구,20200831,137966.0,136663.0
광진구,20200901,136404.0,135038.0
광진구,20200902,128452.0,126919.0
광진구,20200903,130284.0,128440.0
광진구,20200904,148640.0,148555.0
광진구,20200905,97383.0,97171.0
광진구,20200906,66846.0,65909.0
광진구,20200907,128613.0,127287.0
광진구,20200908,143391.0,141502.0
광진구,20200909,140421.0,138381.0
광진구,20200910,145085.0,142926.0
광진구,20200911,150971.0,150149.0
광진구,20200912,97090.0,97184.0
광진구,20200913,79475.0,78207.0
광진구,20200914,153402.0,151123.0
광진구,20200915,158004.0,155197.0
광진구,20200916,154489.0,152320.0
광진구,20200917,159650.0,157159.0
광진구,20200918,171109.0,170763.0
광진구,20200919,127474.0,128020.0
광진구,20200920,93463.0,92863.0
광진구,20200921,165157.0,163118.0
광진구,20200922,167363.0,164552.0
광진구,20200923,169525.0,166937.0
광진구,20200924,170842.0,168356.0
광진구,20200925,180847.0,179521.0
광진구,20200926,133512.0,133858.0
광진구,20200927,96778.0,96262.0
광진구,20200928,172178.0,170294.0
광진구,20200929,173670.0,174549.0
광진구,20200930,81271.0,83322.0
광진구,20201001,61047.0,60977.0
광진구,20201002,82599.0,83208.0
광진구,20201003,102009.0,101539.0
광진구,20201004,94572.0,93239.0
광진구,20201005,168942.0,167218.0
광진구,20201006,173057.0,170723.0
광진구,20201007,175082.0,172468.0
광진구,20201008,183112.0,183141.0
광진구,20201009,130450.0,131017.0
광진구,20201010,133821.0,133614.0
광진구,20201011,101874.0,101656.0
광진구,20201012,175719.0,174355.0
광진구,20201013,179105.0,176140.0
광진구,20201014,180722.0,178082.0
광진구,20201015,180880.0,177879.0
광진구,20201016,189363.0,188380.0
광진구,20201017,152336.0,153262.0
광진구,20201018,111391.0,111401.0
광진구,20201019,178487.0,176716.0
광진구,20201020,182795.0,180412.0
광진구,20201021,182656.0,179695.0
광진구,20201022,184981.0,181406.0
광진구,20201023,195405.0,194898.0
광진구,20201024,155295.0,155746.0
광진구,20201025,117355.0,116770.0
광진구,20201026,183057.0,181906.0
광진구,20201027,185984.0,182755.0
광진구,20201028,187208.0,184846.0
광진구,20201029,188873.0,186478.0
광진구,20201030,201445.0,199050.0
광진구,20201031,162714.0,162796.0
광진구,20201101,103280.0,103624.0
광진구,20201102,183426.0,182234.0
광진구,20201103,185475.0,182640.0
광진구,20201104,185958.0,183487.0
광진구,20201105,189434.0,186558.0
광진구,20201106,198329.0,197900.0
광진구,20201107,158579.0,159433.0
광진구,20201108,120064.0,119563.0
광진구,20201109,182333.0,181643.0
광진구,20201110,187880.0,185310.0
광진구,20201111,192566.0,189941.0
광진구,20201112,191126.0,188440.0
광진구,20201113,199522.0,199552.0
광진구,20201114,156013.0,156736.0
광진구,20201115,115849.0,115372.0
광진구,20201116,182881.0,181482.0
광진구,20201117,184595.0,182099.0
광진구,20201118,180412.0,177627.0
광진구,20201119,174627.0,171605.0
광진구,20201120,190053.0,189403.0
광진구,20201121,139586.0,139394.0
광진구,20201122,95191.0,94858.0
광진구,20201123,171126.0,170416.0
광진구,20201124,166222.0,164054.0
광진구,20201125,167254.0,165221.0
광진구,20201126,163354.0,160937.0
광진구,20201127,164627.0,163508.0
광진구,20201128,108955.0,108651.0
광진구,20201129,79398.0,79680.0
광진구,20201130,154559.0,153857.0
광진구,20201201,155626.0,153860.0
광진구,20201202,157904.0,156246.0
광진구,20201203,156021.0,153938.0
광진구,20201204,160719.0,159331.0
광진구,20201205,117521.0,115956.0
광진구,20201206,77948.0,77901.0
광진구,20201207,151698.0,150051.0
광진구,20201208,146336.0,144465.0
광진구,20201209,147580.0,144987.0
광진구,20201210,148063.0,145940.0
광진구,20201211,152666.0,151695.0
광진구,20201212,98739.0,98392.0
광진구,20201213,65773.0,64913.0
광진구,20201214,136699.0,135329.0
광진구,20201215,135551.0,133932.0
광진구,20201216,134841.0,133057.0
광진구,20201217,137302.0,134781.0
광진구,20201218,145101.0,144489.0
광진구,20201219,90810.0,90400.0
광진구,20201220,63878.0,63871.0
광진구,20201221,140559.0,139055.0
광진구,20201222,142107.0,140291.0
광진구,20201223,143688.0,141841.0
광진구,20201224,145442.0,145488.0
광진구,20201225,72986.0,72379.0
광진구,20201226,80869.0,80516.0
광진구,20201227,61419.0,61196.0
광진구,20201228,138249.0,137357.0
광진구,20201229,139469.0,138117.0
광진구,20201230,142888.0,140762.0
광진구,20201231,131184.0,131580.0
광진구,20210101,52034.0,51904.0
광진구,20210102,79478.0,79610.0
광진구,20210103,66431.0,65551.0
광진구,20210104,140737.0,139887.0
광진구,20210105,143184.0,141465.0
광진구,20210106,145524.0,147898.0
광진구,20210107,149491.0,147151.0
광진구,20210108,142869.0,141730.0
광진구,20210109,92242.0,92242.0
광진구,20210110,65096.0,64817.0
광진구,20210111,143868.0,142458.0
광진구,20210112,152406.0,153632.0
광진구,20210113,154242.0,151542.0
광진구,20210114,151611.0,149392.0
광진구,20210115,154477.0,153841.0
광진구,20210116,106079.0,105817.0
광진구,20210117,74722.0,74307.0
광진구,20210118,154655.0,153289.0
광진구,20210119,151935.0,149520.0
광진구,20210120,159722.0,157972.0
광진구,20210121,156204.0,154100.0
광진구,20210122,164008.0,162938.0
광진구,20210123,117114.0,117308.0
광진구,20210124,87302.0,86465.0
광진구,20210125,160818.0,159164.0
광진구,20210126,158194.0,156212.0
광진구,20210127,166043.0,163773.0
광진구,20210128,159775.0,157281.0
광진구,20210129,161660.0,160256.0
광진구,20210130,117664.0,117725.0
광진구,20210131,88838.0,88289.0
광진구,20210201,163353.0,161397.0
광진구,20210202,163006.0,160533.0
광진구,20210203,166028.0,164941.0
광진구,20210204,165261.0,162059.0
광진구,20210205,169400.0,166996.0
광진구,20210206,119365.0,118389.0
광진구,20210207,87037.0,85496.0
광진구,20210208,164942.0,162676.0
광진구,20210209,168531.0,166470.0
광진구,20210210,165668.0,166495.0
광진구,20210211,74306.0,75504.0
광진구,20210212,54846.0,54108.0
광진구,20210213,89902.0,88023.0
광진구,20210214,90117.0,87767.0
광진구,20210215,161547.0,160070.0
광진구,20210216,167106.0,165050.0
광진구,20210217,164298.0,161703.0
광진구,20210218,167819.0,165460.0
광진구,20210219,179139.0,177508.0
광진구,20210220,135768.0,134338.0
광진구,20210221,102762.0,101450.0
광진구,20210222,173926.0,172038.0
광진구,20210223,173222.0,170502.0
광진구,20210224,175320.0,172326.0
광진구,20210225,174512.0,172084.0
광진구,20210226,186181.0,184073.0
광진구,20210227,143695.0,142955.0
광진구,20210228,110732.0,109598.0
광진구,20210301,82469.0,81899.0
광진구,20210302,174471.0,171957.0
광진구,20210303,176977.0,174288.0
광진구,20210304,176967.0,173368.0
광진구,20210305,190931.0,188253.0
광진구,20210306,141907.0,140500.0
광진구,20210307,107033.0,106203.0
광진구,20210308,174697.0,172312.0
광진구,20210309,177049.0,174006.0
광진구,20210310,180205.0,176988.0
광진구,20210311,178276.0,174810.0
광진구,20210312,186214.0,184121.0
광진구,20210313,148905.0,147317.0
광진구,20210314,109466.0,108552.0
광진구,20210315,174984.0,172778.0
광진구,20210316,176918.0,174387.0
광진구,20210317,180814.0,178234.0
광진구,20210318,181159.0,177996.0
광진구,20210319,195531.0,193291.0
광진구,20210320,132661.0,130995.0
광진구,20210321,111865.0,110550.0
광진구,20210322,176007.0,173396.0
광진구,20210323,180110.0,177299.0
광진구,20210324,182805.0,179817.0
광진구,20210325,185338.0,181969.0
광진구,20210326,197053.0,194685.0
광진구,20210327,135289.0,134205.0
광진구,20210328,97085.0,96541.0
광진구,20210329,175947.0,174366.0
광진구,20210330,183027.0,180476.0
광진구,20210331,188637.0,186217.0
