일시,광진구,동대문구,성동구,중랑구,광진구_따릉이대여소,동대문구_따릉이대여소,성동구_따릉이대여소,중랑구_따릉이대여소,광진구_하차총승객수_mean,광진구_하차총승객수_sum,광진구_하차총승객수_size,동대문구_하차총승객수_mean,동대문구_하차총승객수_sum,동대문구_하차총승객수_size,성동구_하차총승객수_mean,성동구_하차총승객수_sum,성동구_하차총승객수_size,중랑구_하차총승객수_mean,중랑구_하차총승객수_sum,중랑구_하차총승객수_size
20180519,5.662,2.786,5.072,2.142,50,49,56,49,138.30422535211267,98196.0,710.0,151.9350039154268,194021.0,1277.0,104.80448717948718,98097.0,936.0,97.7661406025825,136286.0,1394.0
20180520,4.922,2.314,4.674,2.106,50,49,56,49,105.74326241134752,74549.0,705.0,111.41236306729265,142385.0,1278.0,75.46781115879828,70336.0,932.0,74.33620071684588,103699.0,1395.0
20180521,5.644,2.842,5.138,2.086,50,49,56,49,160.22630834512023,113280.0,707.0,180.8266253869969,233628.0,1292.0,125.1655982905983,117155.0,936.0,110.23659756969263,154221.0,1399.0
20180522,2.184,1.25,2.184,0.948,50,49,56,49,113.6930693069307,80381.0,707.0,119.86442006269591,152947.0,1276.0,80.77311827956989,75119.0,930.0,73.43481375358166,102515.0,1396.0
20180523,4.458,2.526,4.346,1.808,50,49,56,49,164.79603399433427,116346.0,706.0,190.16705336426915,245886.0,1293.0,135.66737967914435,126849.0,935.0,115.3950177935943,162130.0,1405.0
20180524,4.884,2.77,4.36,1.85,50,49,56,49,165.5310734463277,117196.0,708.0,188.5208655332303,243946.0,1294.0,135.63995726495727,126959.0,936.0,114.79928571428572,160719.0,1400.0
20180525,4.924,2.632,4.308,1.964,50,49,56,49,169.47316384180792,119987.0,708.0,192.33797370456304,248693.0,1293.0,138.57905982905982,129710.0,936.0,117.34563520227113,165340.0,1409.0
20180526,5.092,2.55,4.688,2.056,50,49,56,49,138.3541076487252,97678.0,706.0,149.0845070422535,190530.0,1278.0,103.7475935828877,97004.0,935.0,90.30156472261736,126964.0,1406.0
20180527,5.196,2.418,4.612,2.1,50,49,56,49,103.88276836158192,73549.0,708.0,109.0636292223095,138838.0,1273.0,74.50268528464017,69362.0,931.0,65.78174037089872,92226.0,1402.0
20180528,5.234,2.956,4.728,2.056,50,49,56,49,162.60310734463278,115123.0,708.0,185.2956656346749,239402.0,1292.0,132.63451232583066,123748.0,933.0,113.15488936473947,158530.0,1401.0
20180529,3.556,2.464,3.568,1.602,50,49,56,49,164.1267605633803,116530.0,710.0,186.61562258314,241294.0,1293.0,133.36120042872454,124426.0,933.0,113.35820895522389,159495.0,1407.0
20180530,5.07,2.69,4.65,2.062,50,49,56,49,164.92112676056337,117094.0,710.0,190.4891808346213,246493.0,1294.0,135.28295819935693,126219.0,933.0,116.2061340941512,162921.0,1402.0
20180531,5.182,2.994,4.968,2.062,50,49,56,49,164.29154929577464,116647.0,710.0,187.38283062645013,242286.0,1293.0,133.52299465240642,124844.0,935.0,115.332384341637,162042.0,1405.0
20180601,5.338,2.85,4.966,2.166,50,49,56,49,168.74079320113316,119131.0,706.0,188.3217324052591,243500.0,1293.0,135.2948717948718,126636.0,936.0,117.59501779359432,165221.0,1405.0
20180602,5.59,2.618,4.624,2.058,50,49,56,49,133.00281690140844,94432.0,710.0,144.76194205168363,184861.0,1277.0,99.66239316239316,93284.0,936.0,88.06446991404012,122938.0,1396.0
20180603,5.24,2.472,4.758,2.078,50,49,56,49,103.4482269503546,72931.0,705.0,107.0259026687598,136351.0,1274.0,73.49571734475374,68645.0,934.0,67.4025787965616,94094.0,1396.0
20180604,5.598,3.168,4.664,2.126,50,49,56,49,161.52616690240453,114199.0,707.0,183.56491499227204,237533.0,1294.0,130.1197860962567,121662.0,935.0,111.56756756756756,156864.0,1406.0
20180605,5.364,3.162,4.608,2.296,50,49,56,49,166.60366713681242,118122.0,709.0,190.77820710973725,246867.0,1294.0,133.7852564102564,125223.0,936.0,115.26961483594864,161608.0,1402.0
20180606,5.274,2.518,4.844,2.122,50,49,56,49,115.44886363636364,81276.0,704.0,122.51799687010954,156578.0,1278.0,84.0117773019272,78467.0,934.0,76.08166189111748,106210.0,1396.0
20180607,5.372,3.044,4.76,2.15,50,49,56,49,166.2942008486563,117570.0,707.0,187.80433101314773,242831.0,1293.0,134.44978632478632,125845.0,936.0,114.53703703703704,160810.0,1404.0
20180608,5.678,3.176,5.09,2.346,50,49,56,49,168.57805907172997,119859.0,711.0,189.45088940448568,244960.0,1293.0,137.2446581196581,128461.0,936.0,116.89829302987198,164359.0,1406.0
20180609,4.358,2.426,3.788,1.954,50,49,56,49,132.29295774647886,93928.0,710.0,142.5278431372549,181723.0,1275.0,100.47058823529412,93940.0,935.0,88.25232308791995,123465.0,1399.0
20180610,4.836,2.514,4.476,2.098,50,49,56,49,95.55369127516778,28475.0,298.0,102.11812865497076,87311.0,855.0,66.48453608247422,32245.0,485.0,66.92412935323384,53807.0,804.0
20180611,4.37,2.464,3.534,1.656,50,49,56,49,162.20821529745044,114519.0,706.0,182.6917118512781,235855.0,1291.0,130.05585392051557,121082.0,931.0,112.2733761598858,157295.0,1401.0
20180612,5.744,3.194,5.25,2.27,50,49,56,49,165.7659574468085,116865.0,705.0,188.3093580819799,243484.0,1293.0,133.7144385026738,125023.0,935.0,115.39114917915776,161663.0,1401.0
20180613,6.256,3.358,5.558,2.664,50,49,56,49,118.33895921237692,84139.0,711.0,126.97100313479623,162015.0,1276.0,88.58181818181818,82824.0,935.0,78.84154175588866,110457.0,1401.0
20180614,4.038,2.08,3.312,1.486,50,49,56,49,129.59122831689874,94461.15099519561,729.3397391901167,140.000078074263,182054.1921757035,1299.780370624571,100.139604976089,95937.56348661633,960.2594371997254,88.71937524847354,124972.6925188744,1408.6870281400138
20180615,5.622,3.132,4.958,2.198,50,49,56,49,165.77528089887642,118032.0,712.0,186.919663351186,244304.0,1307.0,134.6965811965812,126076.0,936.0,115.6355871886121,162468.0,1405.0
20180616,6.152,2.954,4.976,2.454,50,49,56,49,130.0773558368495,92485.0,711.0,141.96359411309064,183275.0,1291.0,98.296573875803,91809.0,934.0,87.41958541815582,122300.0,1399.0
20180617,5.798,2.888,4.814,2.38,50,49,56,49,99.7920792079208,70553.0,707.0,104.3923853923854,134353.0,1287.0,72.2,67146.0,930.0,65.95630372492836,92075.0,1396.0
20180618,4.672,2.686,4.056,1.934,50,49,56,49,160.13202247191012,114014.0,712.0,178.95482388973966,233715.0,1306.0,131.2521459227468,122327.0,932.0,112.09743954480795,157609.0,1406.0
20180619,5.656,3.38,5.16,2.536,50,49,56,49,162.3163120567376,114433.0,705.0,182.10199386503064,237461.0,1304.0,131.78158458244113,123084.0,934.0,111.94733096085407,157286.0,1405.0
20180620,5.674,3.394,4.978,2.424,50,49,56,49,164.72535211267606,116955.0,710.0,186.0696784073507,243007.0,1306.0,135.08983957219252,126309.0,935.0,114.3909026297086,160948.0,1407.0
20180621,6.198,3.508,5.184,2.438,50,49,56,49,164.92383638928067,116931.0,709.0,184.1960183767228,240560.0,1306.0,134.09081196581195,125509.0,936.0,112.578125,158510.0,1408.0
20180622,6.108,3.228,4.972,2.568,50,49,56,49,168.43178621659635,119755.0,711.0,182.99923488905893,239180.0,1307.0,137.14316239316238,128366.0,936.0,116.20341394025604,163382.0,1406.0
20180623,5.684,3.088,5.048,2.496,50,49,56,49,133.05815602836878,93806.0,705.0,141.16356589147287,182101.0,1290.0,100.68770053475936,94143.0,935.0,88.57501794687724,123385.0,1393.0
20180624,5.258,2.58,4.494,2.01,50,49,56,49,100.00142247510668,70301.0,703.0,102.65007776049768,132008.0,1286.0,72.54359526372444,67393.0,929.0,64.76685796269727,90285.0,1394.0
20180625,5.752,3.314,5.252,2.534,50,49,56,49,163.50423728813558,115761.0,708.0,179.22988505747125,233895.0,1305.0,132.7714592274678,123743.0,932.0,110.67236467236468,155384.0,1404.0
20180626,0.74,0.502,0.704,0.492,50,49,56,49,152.25070821529744,107489.0,706.0,162.77105666156203,212579.0,1306.0,125.87351351351352,116433.0,925.0,102.07697790449038,143214.0,1403.0
20180627,4.816,2.754,4.638,2.178,50,49,56,49,164.9886685552408,116482.0,706.0,178.91201224177505,233838.0,1307.0,134.68347639484978,125525.0,932.0,111.16476462196862,155853.0,1402.0
20180628,3.366,2.138,2.938,1.492,50,49,56,49,160.35077793493636,113368.0,707.0,175.80890253261703,229079.0,1303.0,132.4956896551724,122956.0,928.0,107.9522792022792,151565.0,1404.0
20180629,4.992,2.772,4.698,2.138,50,49,56,49,129.59122831689874,94461.15099519561,729.3397391901167,140.000078074263,182054.1921757035,1299.780370624571,100.139604976089,95937.56348661633,960.2594371997254,88.71937524847354,124972.6925188744,1408.6870281400138
20180630,3.318,2.01,2.814,1.53,50,49,56,49,122.5543018335684,86891.0,709.0,131.3815789473684,169745.0,1292.0,94.45070422535213,87178.0,923.0,81.7905982905983,114834.0,1404.0
20180701,0.506,0.31,0.464,0.312,50,49,56,49,83.0997150997151,58336.0,702.0,83.41089494163424,107183.0,1285.0,61.76789587852495,56950.0,922.0,56.4960460100647,78586.0,1391.0
20180702,0.468,0.318,0.602,0.246,50,49,56,49,154.94483734087694,109546.0,707.0,166.8706962509564,218100.0,1307.0,129.09415584415584,119283.0,924.0,105.26585887384176,147688.0,1403.0
20180703,4.802,2.778,4.548,2.224,50,49,56,49,162.64275668073137,115639.0,711.0,178.57580398162327,233220.0,1306.0,135.23143164693218,125630.0,929.0,111.17437722419928,156200.0,1405.0
20180704,5.44,3.104,4.94,2.364,50,49,56,49,167.31593794076164,118627.0,709.0,181.33741392501912,237008.0,1307.0,136.84491978609626,127950.0,935.0,113.5880256593015,159364.0,1403.0
20180705,4.848,2.856,4.304,2.162,50,49,56,49,164.41772151898735,116901.0,711.0,181.82438650306747,237099.0,1304.0,135.8201284796574,126856.0,934.0,112.9157744468237,158195.0,1401.0
20180706,6.028,3.444,5.46,2.5,50,49,56,49,169.44554455445544,119798.0,707.0,183.5137825421133,239669.0,1306.0,137.07371794871796,128301.0,936.0,114.02702702702705,160322.0,1406.0
20180707,6.11,3.01,5.444,2.594,50,49,56,49,131.18513323983169,93535.0,713.0,139.49922480620154,179954.0,1290.0,98.89090909090908,92463.0,935.0,86.15871886120996,121053.0,1405.0
20180708,6.502,2.99,5.15,2.372,50,49,56,49,101.50704225352112,72070.0,710.0,104.0771628994544,133531.0,1283.0,72.69346195069667,67823.0,933.0,64.90798858773181,91001.0,1402.0
20180709,1.016,0.562,0.834,0.414,50,49,56,49,158.34229137199435,111948.0,707.0,172.2199233716475,224747.0,1305.0,129.0096463022508,120366.0,933.0,106.88034188034187,150060.0,1404.0
20180710,3.242,1.826,2.812,1.334,50,49,56,49,163.3390070921986,115154.0,705.0,178.40352220520674,232995.0,1306.0,134.97751605995717,126069.0,934.0,111.09750889679717,156092.0,1405.0
20180711,4.512,2.386,3.854,1.732,50,49,56,49,167.1380281690141,118668.0,710.0,182.2381316998469,238003.0,1306.0,137.7636949516649,128258.0,931.0,112.84423897581792,158659.0,1406.0
20180712,5.434,3.014,4.992,2.444,50,49,56,49,164.4859943977591,117443.0,714.0,181.04441041347627,236444.0,1306.0,136.4681081081081,126233.0,925.0,112.18136557610242,157727.0,1406.0
20180713,5.408,3.036,4.848,2.39,50,49,56,49,171.53455571227082,121618.0,709.0,185.92119357306808,242999.0,1307.0,141.1025917926566,130661.0,926.0,115.96728307254622,163050.0,1406.0
20180714,4.964,2.622,3.928,2.196,50,49,56,49,129.59122831689874,94461.15099519561,729.3397391901167,140.000078074263,182054.1921757035,1299.780370624571,100.139604976089,95937.56348661633,960.2594371997254,88.71937524847354,124972.6925188744,1408.6870281400138
20180715,4.286,2.306,3.494,1.864,50,49,56,49,102.1796322489392,72241.0,707.0,105.06046511627908,135528.0,1290.0,74.28417653390743,69010.0,929.0,67.54748201438849,93891.0,1390.0
20180716,5.27,2.962,4.328,2.082,50,49,56,49,163.51198871650212,115930.0,709.0,175.53869731800765,229078.0,1305.0,134.57770632368704,125561.0,933.0,111.21341898643826,155810.0,1401.0
20180717,5.146,3.042,4.662,2.31,50,49,56,49,167.02974504249292,117923.0,706.0,178.95176110260337,233711.0,1306.0,138.10418904403866,128575.0,931.0,112.72578347578347,158267.0,1404.0
20180718,5.158,3.08,4.556,2.236,50,49,56,49,168.48732394366198,119626.0,710.0,180.27147239263803,235074.0,1304.0,138.19251336898395,129210.0,935.0,114.4682369735903,160370.0,1401.0
20180719,5.13,3.154,4.332,2.256,50,49,56,49,168.1454802259887,119047.0,708.0,179.01606732976282,233974.0,1307.0,138.24463519313304,128844.0,932.0,113.08565310492506,158433.0,1401.0
20180720,4.844,2.934,4.244,2.22,50,49,56,49,174.55492957746478,123934.0,710.0,182.7054322876817,238796.0,1307.0,141.25053533190578,131928.0,934.0,117.13594306049822,164576.0,1405.0
20180721,4.098,2.346,3.214,1.86,50,49,56,49,130.29760225669958,92381.0,709.0,135.8124031007752,175198.0,1290.0,96.61884368308353,90242.0,934.0,86.57815845824412,121296.0,1401.0
20180722,3.706,1.852,2.78,1.616,50,49,56,49,98.25852272727272,69174.0,704.0,97.94254658385093,126150.0,1288.0,68.94510226049516,64050.0,929.0,63.64777618364419,88725.0,1394.0
20180723,4.828,2.696,4.362,1.974,50,49,56,49,164.54829545454547,115842.0,704.0,172.53026819923372,225152.0,1305.0,131.01923076923077,122634.0,936.0,109.6240171551108,153364.0,1399.0
20180724,4.614,2.66,4.11,2.016,50,49,56,49,163.09490084985836,115145.0,706.0,172.95941807044412,225885.0,1306.0,133.86111111111111,125294.0,936.0,109.31789023521026,153373.0,1403.0
20180725,4.612,2.714,4.284,2.1,50,49,56,49,167.56859971711458,118471.0,707.0,176.81226053639847,230740.0,1305.0,136.83832976445396,127807.0,934.0,112.28093883357042,157867.0,1406.0
20180726,4.626,2.618,4.066,2.068,50,49,56,49,165.1184767277856,117069.0,709.0,173.98699311400154,227401.0,1307.0,134.83708467309754,125803.0,933.0,109.49075391180656,153944.0,1406.0
20180727,3.904,2.356,3.732,1.974,50,49,56,49,168.22222222222223,119606.0,711.0,177.37719969395562,231832.0,1307.0,136.51923076923077,127782.0,936.0,112.42652329749104,156835.0,1395.0
20180728,3.252,1.808,2.416,1.57,50,49,56,49,121.14326241134752,85406.0,705.0,127.0302091402014,163996.0,1291.0,89.96463022508038,83937.0,933.0,81.96005706134095,114908.0,1402.0
20180729,3.656,1.95,2.962,1.544,50,49,56,49,97.8338028169014,69462.0,710.0,98.27003891050585,126277.0,1285.0,70.68500539374325,65525.0,927.0,64.12840746054519,89395.0,1394.0
20180730,4.62,2.568,4.042,1.892,50,49,56,49,155.8134642356241,111095.0,713.0,165.69938650306747,216072.0,1304.0,125.42566844919786,117273.0,935.0,103.5003568879372,145004.0,1401.0
20180731,4.414,2.412,3.906,1.896,50,49,56,49,157.07102272727272,110578.0,704.0,164.71877394636016,214958.0,1305.0,126.34545454545454,118133.0,935.0,104.1148359486448,145969.0,1402.0
20180801,3.874,2.236,3.426,1.62,50,49,56,49,154.10906515580737,108801.0,706.0,161.81101759755165,211487.0,1307.0,124.62312633832975,116398.0,934.0,102.35227272727272,144112.0,1408.0
20180802,3.966,2.194,3.364,1.656,50,49,56,49,148.9083215796897,105576.0,709.0,157.37528779739063,205060.0,1303.0,121.66488222698072,113635.0,934.0,100.17908309455588,139850.0,1396.0
20180803,3.832,2.262,3.606,1.71,50,49,56,49,150.65677966101694,106665.0,708.0,158.47779479326186,206972.0,1306.0,121.52085561497326,113622.0,935.0,100.8653846153846,141615.0,1404.0
20180804,3.636,1.856,2.824,1.536,50,49,56,49,115.08936170212766,81138.0,705.0,119.82608695652172,154336.0,1288.0,85.25374732334048,79627.0,934.0,76.84383954154728,107274.0,1396.0
20180805,3.522,1.744,2.828,1.48,50,49,56,49,94.82553191489362,66852.0,705.0,97.43278943278943,125396.0,1287.0,67.8980686695279,63281.0,932.0,62.02793696275072,86591.0,1396.0
20180806,3.48,2.246,3.028,1.69,50,49,56,49,153.36363636363637,107968.0,704.0,158.4468247895945,207090.0,1307.0,121.88758029978588,113843.0,934.0,101.92516037063436,143001.0,1403.0
20180807,4.564,2.606,4.046,1.85,50,49,56,49,156.76345609065154,110675.0,706.0,164.0321592649311,214226.0,1306.0,126.92398286937902,118547.0,934.0,104.59058487874464,146636.0,1402.0
20180808,4.7,2.57,3.86,2.028,50,49,56,49,160.71468926553672,113786.0,708.0,168.0704980842912,219332.0,1305.0,132.2900432900433,122236.0,924.0,107.83048433048432,151394.0,1404.0
20180809,3.714,2.124,3.248,1.782,50,49,56,49,156.4364406779661,110757.0,708.0,165.90581929555896,216673.0,1306.0,129.547027027027,119831.0,925.0,105.61609686609688,148285.0,1404.0
20180810,4.604,2.57,3.902,1.968,50,49,56,49,165.75744680851065,116859.0,705.0,173.61426380368098,226393.0,1304.0,133.6306209850107,124811.0,934.0,109.5832147937411,154074.0,1406.0
20180811,4.242,2.28,3.216,1.734,50,49,56,49,127.19716312056738,89674.0,705.0,132.87674418604652,171411.0,1290.0,95.08235294117648,88902.0,935.0,86.13610315186246,120246.0,1396.0
20180812,3.992,1.84,2.732,1.354,50,49,56,49,97.26062322946176,68666.0,706.0,99.37616822429906,127599.0,1284.0,70.79547900968784,65769.0,929.0,63.66141732283464,88935.0,1397.0
20180813,4.642,2.538,3.97,1.782,50,49,56,49,159.0536723163842,112610.0,708.0,169.9134762633997,221907.0,1306.0,129.37727759914256,120709.0,933.0,107.21372408863472,149992.0,1399.0
20180814,4.67,2.766,4.028,1.95,50,49,56,49,161.70281690140845,114809.0,710.0,175.4736036725325,229344.0,1307.0,135.1745182012848,126253.0,934.0,110.27350427350429,154824.0,1404.0
20180815,3.304,1.864,2.836,1.45,50,49,56,49,108.44334277620396,76561.0,706.0,115.06826997672614,148323.0,1289.0,80.74518201284796,75416.0,934.0,73.25965665236052,102417.0,1398.0
20180816,5.412,2.99,4.552,2.192,50,49,56,49,164.10623229461757,115859.0,706.0,175.30474732006127,228948.0,1306.0,136.26873661670234,127275.0,934.0,113.3032258064516,158058.0,1395.0
20180817,6.114,3.232,5.272,2.288,50,49,56,49,167.1193181818182,117652.0,704.0,179.59157088122606,234367.0,1305.0,137.65845824411136,128573.0,934.0,113.82670454545456,160268.0,1408.0
20180818,6.202,2.842,5.138,2.382,50,49,56,49,129.78500707213578,91758.0,707.0,136.19457364341085,175691.0,1290.0,98.16111707841031,91388.0,931.0,85.77467811158799,119913.0,1398.0
20180819,5.626,2.84,4.698,2.316,50,49,56,49,101.3095577746077,71018.0,701.0,103.48211508553656,133078.0,1286.0,74.22019334049409,69099.0,931.0,66.60086145010769,92775.0,1393.0
20180820,5.216,3.124,4.93,2.242,50,49,56,49,162.6370056497175,115147.0,708.0,176.50306748466258,230160.0,1304.0,134.5336898395722,125789.0,935.0,112.07428571428572,156904.0,1400.0
20180821,5.028,3.11,4.512,2.102,50,49,56,49,163.67937853107344,115885.0,708.0,177.8329501915709,232072.0,1305.0,136.74113856068743,127306.0,931.0,112.03480113636364,157745.0,1408.0
20180822,5.446,3.134,4.72,2.124,50,49,56,49,171.7191489361702,121062.0,705.0,186.30168453292487,243310.0,1306.0,141.48611111111111,132431.0,936.0,116.37473233404712,163041.0,1401.0
20180823,2.892,1.656,2.43,1.334,50,49,56,49,157.25,111333.0,708.0,170.54754601226995,222394.0,1304.0,131.09528907922913,122443.0,934.0,109.1265189421015,152668.0,1399.0
20180824,1.85,1.122,1.658,0.722,50,49,56,49,149.33097595473834,105577.0,707.0,160.40505359877488,209489.0,1306.0,122.8,114818.0,935.0,102.61532951289398,143251.0,1396.0
20180825,5.794,3.19,5.258,2.396,50,49,56,49,133.795197740113,94727.0,708.0,143.24941905499614,184935.0,1291.0,102.20213903743316,95559.0,935.0,89.57102069950035,125489.0,1401.0
20180826,3.844,2.09,3.322,1.728,50,49,56,49,99.8005698005698,70060.0,702.0,101.88500388500388,131126.0,1287.0,71.20322580645161,66219.0,930.0,63.87356321839081,88912.0,1392.0
20180827,2.888,1.688,2.458,1.164,50,49,56,49,161.6775568181818,113821.0,704.0,172.71975497702908,225572.0,1306.0,131.7807486631016,123215.0,935.0,111.62651461154668,156612.0,1403.0
20180828,1.798,1.05,1.364,0.816,50,49,56,49,157.21022727272728,110676.0,704.0,171.43984674329502,223729.0,1305.0,130.29153269024653,121562.0,933.0,110.1767640769779,154578.0,1403.0
20180829,1.752,0.88,1.318,0.52,50,49,56,49,161.7015558698727,114323.0,707.0,173.75785440613026,226754.0,1305.0,133.7363344051447,124776.0,933.0,111.8015759312321,156075.0,1396.0
20180830,4.33,1.918,3.356,1.37,50,49,56,49,165.7807637906648,117207.0,707.0,179.77794793261867,234790.0,1306.0,135.42032085561496,126618.0,935.0,114.60213523131672,161016.0,1405.0
20180831,5.86,3.156,5.14,2.174,50,49,56,49,171.56135401974612,121637.0,709.0,186.69578544061304,243638.0,1305.0,140.59722222222223,131599.0,936.0,118.26031294452348,166274.0,1406.0
20180901,5.654,2.99,4.616,2.274,50,49,56,49,133.54788732394366,94819.0,710.0,148.0487993803253,191131.0,1291.0,103.6541755888651,96813.0,934.0,89.96359743040685,126039.0,1401.0
20180902,6.662,3.178,5.676,2.522,50,49,56,49,103.3886524822695,72889.0,705.0,108.65552099533436,139731.0,1286.0,76.05477980665951,70807.0,931.0,67.13928571428572,93995.0,1400.0
20180903,2.404,1.374,1.74,0.894,50,49,56,49,159.04378531073445,112603.0,708.0,181.2007662835249,236467.0,1305.0,132.6587982832618,123638.0,932.0,111.85449358059914,156820.0,1402.0
20180904,6.474,3.502,5.43,2.49,50,49,56,49,166.8887323943662,118491.0,710.0,192.45210727969348,251150.0,1305.0,138.95508021390376,129923.0,935.0,116.79357142857144,163511.0,1400.0
