일시,성동구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20191213,3.482,216180.0,216626.0,2.1,-3.7,5.9,2.17,1.0,4.3,2.0,53.6,0.0,0.0,56,126505.0,130.68698347107437,968.0
20191214,2.542,150420.0,150051.0,2.7,-0.1,6.4,1.17,0.0,5.3,2.3,58.3,0.0,0.0,56,93059.0,96.4341968911917,965.0
20191215,2.642,101058.0,101999.0,5.3,0.4,11.0,0.0,0.0,3.6,2.0,52.5,0.0,0.0,56,66928.0,69.49948078920042,963.0
20191216,4.132,203325.0,204308.0,7.8,2.1,12.9,0.0,0.0,3.2,1.9,58.9,0.0,0.0,56,120361.0,124.33987603305783,968.0
20191217,2.408,207097.0,207202.0,7.7,3.2,10.2,6.75,9.8,4.5,2.3,81.4,0.0,0.67,56,120027.0,123.86687306501548,969.0
20191218,3.514,213106.0,213685.0,0.8,-1.7,5.2,0.0,0.0,4.2,2.5,64.6,0.0,0.0,56,125219.0,129.49224405377456,967.0
20191219,3.404,214294.0,215215.0,-0.8,-4.5,3.1,1.42,0.0,4.8,2.4,47.8,0.0,0.0,56,123824.0,127.91735537190084,968.0
20191220,3.274,221710.0,221935.0,-1.1,-3.5,2.0,0.83,0.0,3.9,2.3,45.3,0.0,0.0,56,128240.0,132.34262125902993,969.0
20191221,1.792,152823.0,153190.0,-1.2,-5.1,1.5,3.25,0.6,2.9,1.7,68.1,0.0,0.0,56,93173.0,96.45238095238096,966.0
20191222,2.236,102855.0,102611.0,4.1,0.3,8.4,1.08,0.3,3.5,1.7,63.4,0.0,0.0,56,68319.0,70.72360248447205,966.0
20191223,2.91,202483.0,203977.0,3.4,0.3,5.2,3.58,2.9,4.2,2.0,80.4,0.0,0.0,56,121025.0,125.025826446281,968.0
20191224,3.392,212269.0,211105.0,0.8,-2.9,6.5,0.0,0.0,3.1,1.4,67.9,0.0,0.0,56,124238.0,128.2125902992776,969.0
20191225,2.052,109001.0,109809.0,2.0,-2.7,6.6,0.0,0.0,3.2,1.0,60.8,0.0,0.0,56,72286.0,74.90777202072539,965.0
20191226,2.366,200626.0,202030.0,2.0,-2.4,4.1,5.08,0.3,5.2,2.4,59.0,0.0,0.0,56,121051.0,125.05268595041322,968.0
20191227,2.678,208280.0,208560.0,-1.7,-4.6,2.6,0.0,0.0,4.3,2.1,45.4,0.0,0.0,56,123763.0,127.8543388429752,968.0
20191228,2.168,136134.0,135863.0,1.1,-3.6,6.1,0.0,0.0,3.7,2.0,47.6,0.0,0.0,56,87144.0,90.11789038262668,967.0
20191229,1.63,96072.0,97086.0,3.8,1.1,6.2,6.75,1.4,4.4,2.9,52.5,0.0,0.0,56,63770.0,66.15145228215768,964.0
20191230,2.312,193317.0,194624.0,2.7,-5.7,6.8,5.08,0.4,7.4,2.9,70.3,0.0,0.0,56,117419.0,121.42605997931749,967.0
20191231,1.91,183214.0,182522.0,-7.9,-10.9,-4.5,1.58,0.0,7.5,3.1,39.3,0.0,0.0,56,112577.0,116.29855371900828,968.0
20200101,1.432,70979.0,73303.0,-2.2,-6.5,0.3,9.83,0.1,2.6,0.6,64.4,0.0,0.0,76,51629.0,52.575356415478616,982.0
20200102,2.754,185376.0,187127.0,1.0,-0.7,3.8,0.0,0.0,4.0,1.2,65.4,0.0,0.0,76,110680.0,112.02429149797572,988.0
20200103,3.016,196553.0,197441.0,-0.1,-3.4,4.6,0.0,0.0,3.5,1.7,56.9,0.0,0.0,76,117044.0,118.34580384226491,989.0
20200104,2.166,127980.0,127288.0,1.2,-2.8,6.1,0.0,0.0,4.5,1.9,50.8,0.0,0.0,76,84015.0,85.03542510121457,988.0
20200105,1.934,91026.0,91980.0,1.3,-3.2,6.6,0.0,0.0,2.9,1.1,45.6,0.0,0.0,76,62532.0,63.48426395939087,985.0
20200106,1.46,191019.0,191846.0,3.1,0.6,4.6,14.33,1.8,5.4,3.1,65.4,0.0,0.0,76,116385.0,118.15736040609136,985.0
20200107,0.222,187975.0,189321.0,6.3,4.2,7.7,24.0,46.3,6.3,4.0,95.0,0.0,0.0,76,114655.0,115.93023255813954,989.0
20200108,2.216,197744.0,198643.0,2.4,-0.4,8.9,9.5,11.6,6.3,3.3,86.1,0.0,0.0,76,120123.0,121.58198380566802,988.0
20200109,2.718,198217.0,198560.0,-1.2,-3.1,2.0,0.0,0.0,4.3,2.3,65.3,0.0,0.0,76,118279.0,119.59453993933266,989.0
20200110,2.862,205099.0,205187.0,-0.6,-4.3,4.2,0.0,0.0,3.7,1.5,62.9,0.0,0.0,76,121034.0,122.38018200202224,989.0
20200111,1.964,138011.0,137575.0,-0.1,-2.6,3.9,0.0,0.0,4.8,1.9,60.9,0.0,0.0,76,88109.0,89.17914979757084,988.0
20200112,1.732,101558.0,101275.0,-1.0,-3.5,2.8,0.0,0.0,4.1,2.4,61.5,0.0,0.0,76,63958.0,65.06408952187182,983.0
20200113,2.492,191059.0,191915.0,-2.9,-4.7,0.2,0.0,0.0,4.9,2.3,51.0,0.0,0.0,76,116959.0,118.14040404040404,990.0
20200114,2.824,195442.0,196313.0,-2.3,-5.7,2.6,0.0,0.0,3.3,1.6,45.3,0.0,0.0,76,119602.0,121.177304964539,987.0
20200115,2.714,198600.0,198447.0,-2.7,-6.4,2.2,0.0,0.0,4.5,1.9,44.8,0.0,0.0,76,120794.0,122.38500506585612,987.0
20200116,2.896,196601.0,198007.0,-1.7,-5.5,3.2,0.0,0.0,4.4,1.6,43.0,0.0,0.0,76,119813.0,121.02323232323232,990.0
20200117,2.87,203310.0,204490.0,-0.6,-4.8,4.9,0.0,0.0,3.8,1.5,43.9,0.0,0.0,76,122442.0,124.0547112462006,987.0
20200118,2.292,138348.0,137865.0,0.3,-4.1,5.9,0.0,0.0,4.2,1.8,48.1,0.0,0.0,76,89588.0,90.95228426395938,985.0
20200119,1.654,95236.0,95558.0,1.9,-0.4,5.3,1.58,0.6,6.1,2.2,62.8,0.3,0.0,76,66422.0,67.43350253807107,985.0
20200120,2.852,194641.0,195437.0,0.7,-3.3,5.5,0.0,0.0,5.7,2.5,46.8,0.0,0.0,76,120289.0,121.62689585439838,989.0
20200121,2.996,196353.0,196712.0,-0.4,-5.6,5.5,0.0,0.0,3.5,1.4,36.9,0.0,0.0,76,121826.0,123.18099089989887,989.0
20200122,3.074,197772.0,197088.0,3.0,-0.1,7.8,0.0,0.0,3.2,1.7,36.0,0.0,0.0,76,124411.0,125.92206477732792,988.0
20200123,3.172,185435.0,179808.0,4.6,0.0,9.9,0.0,0.0,4.7,2.0,49.3,0.0,0.0,76,117161.0,118.94517766497462,985.0
20200124,1.864,66877.0,61089.0,2.8,-1.3,7.4,0.0,0.0,3.7,1.7,63.0,0.0,0.0,76,48544.0,49.38351983723296,983.0
20200125,1.362,51602.0,53410.0,4.3,0.6,8.8,0.0,0.0,3.9,1.5,63.1,0.0,0.0,76,36892.0,37.99382080329557,971.0
20200126,2.202,68891.0,73425.0,5.5,-0.2,11.9,0.0,0.0,6.1,2.7,56.3,0.0,0.0,76,48930.0,49.87767584097859,981.0
20200127,1.42,75406.0,80988.0,5.9,4.8,7.5,6.92,0.1,7.0,4.6,48.1,0.0,0.0,76,53140.0,54.16921508664628,981.0
20200128,3.022,173775.0,176780.0,6.8,4.3,9.9,2.67,0.0,5.4,2.6,49.4,0.0,0.0,76,107338.0,108.6417004048583,988.0
20200129,3.474,186216.0,187828.0,6.0,3.2,9.6,0.0,0.0,3.6,2.1,46.4,0.0,0.0,76,113603.0,114.9827935222672,988.0
20200130,3.672,186645.0,187936.0,5.2,1.4,10.4,0.0,0.0,3.0,1.8,47.0,0.0,0.0,76,113494.0,114.98885511651469,987.0
20200131,3.468,189417.0,191140.0,3.9,1.4,8.9,0.17,0.0,4.4,2.3,59.6,0.0,0.0,76,114284.0,115.67206477732792,988.0
20200201,2.398,112349.0,112450.0,2.6,-1.2,7.6,0.0,0.0,4.7,1.7,66.6,0.0,0.0,76,76715.0,77.48989898989899,990.0
20200202,1.994,76900.0,78188.0,1.5,-2.1,5.3,0.0,0.0,4.7,1.8,52.3,0.0,0.0,76,55024.0,55.74873353596758,987.0
20200203,2.962,176792.0,177888.0,-0.4,-2.9,3.0,3.08,0.0,5.7,3.1,43.6,0.0,0.0,76,111462.0,112.70171890798788,989.0
20200204,2.416,179780.0,181381.0,-1.6,-6.0,3.9,7.25,1.7,6.2,2.8,50.3,0.8,0.0,76,113469.0,116.02147239263805,978.0
20200205,2.12,177469.0,178627.0,-8.3,-11.0,-4.9,0.0,0.0,5.5,3.3,37.3,0.0,0.0,76,112184.0,114.70756646216768,978.0
20200206,2.284,174097.0,176040.0,-6.4,-11.8,0.4,0.0,0.0,4.0,1.9,36.4,0.0,0.0,76,111247.0,113.63329928498467,979.0
20200207,2.622,181298.0,182946.0,-1.7,-7.2,2.2,0.58,0.0,3.5,2.0,45.1,0.0,0.0,76,112810.0,114.29584599797366,987.0
20200208,2.048,108213.0,108453.0,-0.1,-2.3,3.7,0.17,0.0,5.3,3.0,48.1,0.0,0.0,76,74821.0,75.65318503538928,989.0
20200209,1.892,75974.0,77104.0,-0.5,-5.6,4.1,0.08,0.0,4.4,2.0,51.1,0.0,0.0,76,54404.0,55.28861788617886,984.0
20200210,3.406,174047.0,175688.0,4.0,-0.7,9.6,0.92,0.0,4.2,1.7,49.4,0.0,0.0,76,108331.0,109.53589484327604,989.0
20200211,4.108,180252.0,181171.0,6.8,-0.5,14.6,0.0,0.0,3.6,1.6,37.0,0.0,0.0,76,110876.0,112.22267206477731,988.0
20200212,1.204,177129.0,179027.0,7.4,6.5,8.2,20.58,6.7,5.0,2.2,73.4,0.0,0.0,76,109911.0,111.35866261398176,987.0
20200213,3.394,183073.0,183990.0,6.5,4.9,8.7,0.0,0.0,3.2,1.7,84.8,0.0,0.78,76,111758.0,113.1153846153846,988.0
20200214,3.986,189965.0,191602.0,8.1,3.2,14.7,0.0,0.0,3.0,1.2,70.3,0.0,0.0,76,114678.0,116.18844984802432,987.0
20200215,2.902,119434.0,120066.0,9.8,6.2,15.6,4.25,2.0,5.0,2.7,63.0,0.0,0.0,76,80293.0,81.76476578411405,982.0
20200216,0.612,79838.0,80953.0,-1.4,-4.3,7.7,17.0,13.4,6.6,4.0,81.1,4.0,0.0,76,56942.0,58.10408163265306,980.0
20200217,1.388,179141.0,180960.0,-5.9,-7.1,-3.9,14.75,1.0,5.6,3.4,64.3,3.8,0.0,76,111683.0,113.15400202634244,987.0
20200218,2.12,180561.0,182287.0,-4.1,-8.3,1.3,0.0,0.0,4.1,2.3,44.0,0.0,0.0,76,110943.0,112.5182555780933,986.0
20200219,3.206,177974.0,179226.0,1.0,-4.4,6.4,0.0,0.0,3.2,1.5,56.8,0.0,0.0,76,106183.0,107.36400404448938,989.0
20200220,3.602,173054.0,174057.0,4.6,-0.6,10.8,0.0,0.0,3.3,1.7,62.6,0.0,0.0,76,103209.0,104.46255060728744,988.0
20200221,2.83,170886.0,170476.0,6.7,2.1,10.9,4.92,4.2,5.3,2.2,66.3,0.0,0.0,76,103517.0,104.77429149797572,988.0
20200222,1.55,92878.0,92802.0,4.0,0.0,7.9,3.83,3.1,8.2,4.0,62.0,0.0,0.0,76,65699.0,66.631845841785,986.0
20200223,2.32,62784.0,63410.0,2.5,-2.5,8.0,0.0,0.0,4.2,2.0,48.6,0.0,0.0,76,44011.0,44.72662601626016,984.0
20200224,3.746,150220.0,152021.0,7.0,0.8,12.2,0.0,0.0,3.4,1.6,51.8,0.0,0.0,76,91677.0,93.0730964467005,985.0
20200225,1.616,141778.0,143701.0,6.7,4.7,9.4,12.58,16.6,6.8,4.2,73.5,0.0,0.0,76,87347.0,88.58722109533468,986.0
20200226,3.67,142389.0,144370.0,6.4,2.8,10.4,0.42,0.0,4.0,2.1,59.6,0.0,0.0,76,87334.0,88.66395939086294,985.0
20200227,4.042,138833.0,140145.0,6.1,1.3,12.5,0.0,0.0,4.4,2.0,54.0,0.0,0.0,76,85576.0,86.79107505070994,986.0
20200228,1.346,133890.0,135374.0,4.5,3.6,5.9,13.83,3.9,4.2,1.4,79.4,0.0,0.0,76,82575.0,83.7474645030426,986.0
20200229,3.872,69149.0,69278.0,7.7,4.5,13.0,5.17,0.5,4.2,1.7,68.6,0.0,0.0,76,53562.0,54.43292682926829,984.0
20200301,2.444,44128.0,44806.0,5.8,3.2,10.1,4.5,0.2,4.7,2.0,71.8,0.0,0.0,76,34578.0,35.24770642201835,981.0
20200302,4.144,132495.0,134572.0,3.4,0.0,7.6,0.33,0.0,4.9,2.7,55.3,0.0,0.0,76,83371.0,84.3836032388664,988.0
20200303,4.168,133578.0,135145.0,4.8,0.3,10.5,0.0,0.0,4.7,2.6,57.0,0.0,0.0,76,83328.0,84.42553191489361,987.0
20200304,3.072,131848.0,133686.0,2.2,-1.3,4.6,1.5,0.0,6.8,3.7,53.4,0.0,0.0,76,81908.0,83.32451678535097,983.0
20200305,3.628,132907.0,135024.0,1.4,-2.8,6.3,0.0,0.0,4.1,2.5,47.5,0.0,0.0,76,83098.0,84.10728744939271,988.0
20200306,4.478,136914.0,138669.0,3.7,-2.5,10.1,0.0,0.0,3.6,1.6,46.8,0.0,0.0,76,85078.0,86.11133603238866,988.0
20200307,4.646,73870.0,73986.0,7.0,1.3,14.2,0.0,0.0,4.1,2.0,39.5,0.0,0.0,76,55806.0,56.59837728194727,986.0
20200308,6.236,49930.0,50840.0,9.3,2.3,16.9,0.0,0.0,4.6,1.6,43.8,0.0,0.0,76,37632.0,38.24390243902439,984.0
20200309,5.984,137353.0,139059.0,11.1,4.8,17.6,0.0,0.0,4.5,1.8,37.6,0.0,0.0,76,86428.0,87.56636271529888,987.0
20200310,0.942,134459.0,136449.0,6.4,3.2,10.8,18.67,11.8,5.3,2.8,78.4,0.0,0.0,76,83810.0,85.0,986.0
20200311,4.606,138748.0,140756.0,3.8,0.0,8.3,0.0,0.0,5.5,3.3,41.8,0.0,0.0,76,85707.0,87.01218274111675,985.0
20200312,5.246,136160.0,138025.0,6.8,0.2,13.3,0.0,0.0,5.4,2.5,49.8,0.0,0.0,76,84280.0,85.56345177664974,985.0
20200313,4.624,139403.0,140897.0,4.9,-0.1,8.7,2.25,0.5,5.4,3.3,41.0,0.0,0.0,76,85681.0,86.80952380952381,987.0
20200314,4.422,78409.0,78296.0,3.6,-2.7,8.6,0.0,0.0,6.8,3.0,48.1,0.0,0.0,76,58369.0,59.25786802030457,985.0
20200315,3.562,50832.0,51764.0,4.0,0.2,8.5,0.0,0.0,7.8,3.6,48.3,0.0,0.0,76,38035.0,38.97028688524591,976.0
20200316,4.348,137131.0,139212.0,3.6,-2.1,9.1,0.0,0.0,5.2,2.8,42.4,0.0,0.0,76,84796.0,85.91286727456941,987.0
20200317,4.76,137358.0,139037.0,6.6,3.1,12.3,0.0,0.0,5.2,2.1,65.8,0.0,0.0,76,84625.0,86.0010162601626,984.0
20200318,6.412,141048.0,143059.0,10.0,2.7,17.0,0.0,0.0,4.4,1.8,45.8,0.0,0.0,76,86819.0,87.6959595959596,990.0
20200319,2.402,134568.0,137158.0,9.1,5.8,12.1,0.33,0.0,8.2,4.8,49.0,0.0,0.0,76,83056.0,84.06477732793522,988.0
20200320,5.5,145333.0,146843.0,8.8,3.1,14.0,0.0,0.0,6.6,3.1,39.6,0.0,0.0,76,88408.0,89.5724417426545,987.0
20200321,7.204,81366.0,81418.0,12.8,7.9,19.5,0.0,0.0,5.1,2.0,56.5,0.0,0.0,76,59939.0,61.162244897959184,980.0
20200322,7.798,54525.0,55671.0,11.0,6.1,16.5,0.0,0.0,5.6,3.0,37.5,0.0,0.0,76,40026.0,40.88457609805924,979.0
20200323,6.9,137333.0,139482.0,10.6,5.4,17.0,0.0,0.0,4.8,1.9,37.9,0.0,0.0,76,85249.0,86.63516260162602,984.0
20200324,7.802,140807.0,142342.0,11.4,5.3,17.9,0.0,0.0,4.0,1.8,35.0,0.0,0.0,76,85886.0,87.10547667342799,986.0
20200325,8.19,142394.0,144136.0,12.5,6.1,19.2,0.0,0.0,5.3,1.9,33.6,0.0,0.0,76,87546.0,88.78904665314401,986.0
20200326,4.744,139482.0,141532.0,14.8,8.1,20.6,4.92,1.8,5.3,1.9,53.8,0.0,0.0,76,86026.0,87.2474645030426,986.0
20200327,6.254,145707.0,146879.0,11.9,6.7,15.8,5.92,2.0,5.8,3.3,56.4,0.0,0.0,76,88309.0,89.47213779128673,987.0
20200328,7.538,83276.0,82881.0,7.7,4.5,12.8,0.0,0.0,5.5,3.2,17.9,0.0,0.0,76,61597.0,62.47160243407708,986.0
20200329,8.56,56515.0,56828.0,8.7,1.3,16.1,0.0,0.0,4.6,2.0,30.6,0.0,0.0,76,42346.0,43.07833163784333,983.0
20200330,7.712,140964.0,142989.0,10.2,4.3,16.9,0.0,0.0,4.1,1.8,38.4,0.0,0.0,76,86558.0,87.60931174089069,988.0
20200331,8.16,142142.0,143714.0,11.9,4.7,18.6,0.0,0.0,4.4,2.0,34.5,0.0,0.0,76,87575.0,88.8184584178499,986.0
20200401,7.286,143055.0,145210.0,11.3,6.0,17.4,0.0,0.0,7.3,3.7,35.6,0.0,0.0,76,88034.0,89.10323886639677,988.0
20200402,7.528,143155.0,145134.0,9.3,3.4,15.5,0.0,0.0,5.5,2.3,41.4,0.0,0.0,76,87276.0,88.51521298174443,986.0
20200403,8.25,148334.0,149779.0,10.0,5.3,16.3,0.0,0.0,5.7,2.7,53.8,0.0,0.0,76,90178.0,91.27327935222672,988.0
20200404,7.456,85885.0,84974.0,8.9,5.0,13.3,0.0,0.0,6.3,3.4,36.4,0.0,0.0,76,62132.0,63.01419878296146,986.0
20200405,7.508,57081.0,57366.0,7.2,1.9,13.7,0.0,0.0,5.4,2.8,29.5,0.0,0.0,76,42561.0,43.2530487804878,984.0
20200406,7.668,143332.0,146235.0,9.3,2.9,16.1,0.0,0.0,5.9,2.4,38.3,0.0,0.0,76,88770.0,89.93920972644376,987.0
20200407,7.918,145988.0,148034.0,10.6,6.0,16.8,0.0,0.0,5.1,2.5,56.6,0.0,0.0,76,88939.0,90.11043566362716,987.0
20200408,7.606,146694.0,148969.0,9.4,5.2,14.2,0.0,0.0,5.9,3.5,25.5,0.0,0.0,76,89711.0,90.61717171717171,990.0
20200409,7.44,146714.0,148740.0,8.9,4.3,14.7,0.0,0.0,5.7,2.8,44.6,0.0,0.0,76,89430.0,90.6997971602434,986.0
20200410,7.714,151384.0,152636.0,10.7,5.8,16.8,0.0,0.0,4.1,2.4,52.6,0.0,0.0,76,92144.0,93.26315789473684,988.0
20200411,7.778,87287.0,86914.0,9.9,6.2,16.0,0.0,0.0,4.9,2.5,63.8,0.0,0.0,76,63605.0,64.63922764227642,984.0
20200412,6.952,56981.0,57963.0,9.9,4.4,15.6,0.0,0.0,7.4,3.8,58.6,0.0,0.0,76,41512.0,42.53278688524591,976.0
20200413,8.442,144581.0,147087.0,12.4,4.3,20.4,0.0,0.0,5.5,3.1,39.4,0.0,0.0,76,89055.0,90.04550050556118,989.0
20200414,8.302,152572.0,154134.0,13.0,7.6,19.6,0.0,0.0,5.3,2.4,46.8,0.0,0.0,76,93002.0,94.03640040444894,989.0
20200415,9.384,79313.0,80039.0,13.2,7.2,20.2,0.0,0.0,5.6,2.2,39.8,0.0,0.0,76,59477.0,60.32150101419878,986.0
20200416,8.294,149217.0,151658.0,16.0,8.9,23.8,0.0,0.0,4.5,2.3,39.9,0.0,0.0,76,91606.0,92.62487360970675,989.0
20200417,2.916,149440.0,151388.0,12.5,10.4,15.4,9.5,6.5,4.8,2.4,77.8,0.0,0.0,76,91372.0,92.29494949494948,990.0
20200418,9.296,95151.0,95176.0,13.5,8.5,19.6,0.0,0.0,4.8,2.6,67.9,0.0,0.0,76,68254.0,69.36382113821138,984.0
20200419,2.938,57468.0,58695.0,12.3,9.5,15.5,9.0,10.3,5.2,2.7,75.8,0.0,0.0,76,42041.0,42.76805696846389,983.0
20200420,5.458,149475.0,151588.0,10.0,7.6,13.1,2.33,0.1,6.8,3.3,73.0,0.0,0.0,76,91092.0,92.2917933130699,987.0
20200421,5.726,153085.0,154824.0,7.4,4.8,10.4,0.0,0.0,8.9,4.4,49.0,0.0,0.0,76,93375.0,94.50910931174089,988.0
20200422,4.748,152299.0,153893.0,6.0,4.1,8.3,2.33,0.0,6.4,4.0,46.8,0.0,0.0,76,92349.0,93.47064777327935,988.0
20200423,6.002,154384.0,156661.0,7.9,2.9,12.8,0.0,0.0,7.9,3.7,47.8,0.0,0.0,76,93712.0,94.75429726996968,989.0
20200424,6.86,161194.0,163248.0,9.9,4.1,14.3,0.0,0.0,8.2,3.9,55.6,0.0,0.0,76,97138.0,98.21840242669364,989.0
20200425,7.822,97393.0,97052.0,13.1,9.9,17.1,0.0,0.0,7.8,3.9,54.4,0.0,0.0,76,68274.0,69.31370558375635,985.0
20200426,8.864,67223.0,68130.0,12.3,6.8,19.0,0.0,0.0,6.5,3.2,43.1,0.0,0.0,76,48271.0,49.05589430894309,984.0
20200427,7.67,155883.0,158197.0,12.9,8.7,18.3,0.0,0.0,5.5,2.8,49.8,0.0,0.0,76,94680.0,95.63636363636364,990.0
20200428,8.72,158826.0,160805.0,13.9,7.8,19.9,0.0,0.0,5.5,3.0,50.0,0.0,0.0,76,95839.0,96.80707070707072,990.0
20200429,8.824,165445.0,166368.0,14.9,9.3,21.0,0.0,0.0,5.2,2.6,48.6,0.0,0.0,76,99254.0,100.35793731041456,989.0
20200430,10.096,87765.0,86431.0,17.1,9.3,23.4,0.0,0.0,5.9,2.7,57.1,0.0,0.0,76,62472.0,63.42335025380711,985.0
20200501,9.376,96798.0,96223.0,20.2,16.4,26.2,0.0,0.0,5.5,2.7,73.6,0.0,0.0,76,69611.0,70.31414141414142,990.0
20200502,8.616,89287.0,89781.0,20.3,18.0,23.9,0.67,0.0,4.6,2.3,79.6,0.0,0.0,76,64106.0,65.14837398373983,984.0
20200503,9.142,65841.0,68349.0,21.8,17.0,27.4,1.08,0.0,3.9,2.0,68.8,0.0,0.0,76,49355.0,50.31090723751274,981.0
20200504,9.51,137962.0,140313.0,20.2,14.8,25.3,0.0,0.0,4.6,2.7,63.9,0.0,0.0,76,90926.0,91.84444444444443,990.0
20200505,9.314,77289.0,78961.0,16.0,13.1,19.3,0.0,0.0,5.3,1.9,67.9,0.0,0.0,76,57006.0,57.93292682926829,984.0
20200506,8.46,162364.0,165223.0,19.4,11.1,27.6,0.0,0.0,4.4,2.1,50.0,0.0,0.0,76,99963.0,100.97272727272728,990.0
20200507,8.248,165347.0,167127.0,20.7,14.9,26.5,0.0,0.0,4.3,2.5,32.5,0.0,0.0,76,100878.0,102.0,989.0
20200508,6.004,169440.0,171042.0,19.9,14.3,27.3,6.17,2.3,4.5,2.4,32.8,0.0,0.0,76,102828.0,103.86666666666666,990.0
20200509,0.71,89416.0,89852.0,14.2,12.7,16.8,24.0,24.4,5.9,3.6,94.4,0.0,0.0,76,62701.0,63.655837563451776,985.0
20200510,6.622,68897.0,70516.0,14.4,12.8,16.6,8.42,1.3,4.1,2.5,88.6,0.0,0.0,76,48726.0,49.51829268292683,984.0
20200511,7.166,159293.0,162178.0,16.5,12.4,22.0,3.0,3.4,5.6,3.0,61.0,0.0,0.0,76,98053.0,99.44523326572008,986.0
20200512,7.324,160832.0,163070.0,14.3,10.5,18.9,0.83,0.7,5.4,2.9,69.4,0.0,0.0,76,97473.0,98.45757575757575,990.0
20200513,8.248,162438.0,164762.0,16.1,10.2,21.8,0.0,0.0,6.5,2.8,47.3,0.0,0.0,76,98420.0,99.6153846153846,988.0
20200514,8.164,160839.0,163631.0,19.3,12.4,25.4,0.0,0.0,4.3,2.0,35.4,0.0,0.0,76,97799.0,98.88675429726996,989.0
20200515,1.086,159306.0,162105.0,16.1,14.1,20.2,20.75,12.0,5.3,3.0,81.4,0.0,0.0,76,97596.0,98.6814964610718,989.0
20200516,6.054,99333.0,100028.0,16.7,15.0,20.3,12.67,2.5,3.3,1.6,90.3,0.0,0.0,76,70440.0,71.44016227180528,986.0
20200517,9.568,71140.0,72743.0,19.1,14.6,24.9,1.0,0.0,4.3,1.7,80.1,0.0,0.0,76,52392.0,53.24390243902439,984.0
20200518,3.612,155604.0,157872.0,19.1,13.2,26.8,7.0,29.8,7.2,2.4,79.4,0.0,0.0,76,96094.0,97.26113360323886,988.0
20200519,4.936,158629.0,160963.0,13.0,10.1,17.1,6.42,19.0,7.2,3.2,73.6,0.0,0.0,76,98043.0,99.03333333333332,990.0
20200520,8.296,167651.0,170531.0,14.4,9.2,20.1,0.58,0.0,3.0,1.9,60.4,0.0,0.0,76,102159.0,103.19090909090907,990.0
20200521,8.884,166460.0,168806.0,17.4,10.9,22.9,0.0,0.0,3.3,2.1,56.1,0.0,0.0,76,101585.0,102.92299898682876,987.0
20200522,8.428,170095.0,172511.0,18.5,14.8,22.7,0.5,0.0,4.9,1.9,68.5,0.0,0.0,76,103028.0,104.06868686868688,990.0
20200523,9.37,109696.0,110201.0,20.1,16.6,25.0,0.67,0.0,4.7,2.2,66.1,0.0,0.0,76,77372.0,78.630081300813,984.0
20200524,8.116,68645.0,70148.0,17.1,14.3,20.2,9.75,14.5,6.5,2.9,84.8,0.0,0.0,76,50710.0,51.53455284552845,984.0
20200525,9.002,163064.0,165289.0,16.6,13.7,21.3,0.0,0.0,3.8,2.1,81.0,0.0,0.0,76,100111.0,101.22446916076844,989.0
20200526,6.12,163829.0,165641.0,16.2,12.7,22.9,2.67,1.5,5.4,2.1,81.9,0.0,0.0,76,99159.0,100.46504559270517,987.0
20200527,9.32,166442.0,168263.0,17.4,11.8,23.9,0.0,0.0,5.9,2.6,68.5,0.0,0.0,76,100015.0,101.12740141557128,989.0
20200528,8.974,163501.0,164986.0,18.7,14.2,23.4,0.25,0.0,3.9,1.9,62.8,0.0,0.0,76,99170.0,100.17171717171718,990.0
20200529,9.294,166150.0,167772.0,20.7,14.6,27.6,0.0,0.0,4.1,2.0,65.6,0.0,0.0,76,99939.0,101.0505561172902,989.0
20200530,10.316,101272.0,101377.0,22.6,16.5,30.0,0.0,0.0,4.3,1.9,57.3,0.0,0.0,76,70478.0,71.4787018255578,986.0
20200531,9.04,68114.0,69081.0,21.2,17.6,28.0,1.92,1.0,5.7,2.3,63.0,0.0,0.0,76,49949.0,50.86456211812627,982.0
20200601,9.158,158811.0,160816.0,19.7,16.6,24.5,3.75,0.4,6.2,3.4,64.3,0.0,0.0,76,98474.0,99.56926188068756,989.0
20200602,7.05,158284.0,159725.0,17.9,14.8,21.8,1.83,2.0,4.1,2.2,71.0,0.0,0.0,76,96159.0,97.13030303030304,990.0
20200603,8.958,163999.0,165769.0,22.0,17.6,28.4,0.0,0.0,5.6,2.4,73.3,0.0,0.0,76,100288.0,101.40343781597574,989.0
20200604,8.58,163040.0,164455.0,21.9,19.7,26.5,6.75,0.2,4.7,2.7,81.1,0.0,0.0,76,100417.0,101.53387259858442,989.0
20200605,9.36,167977.0,169435.0,23.0,18.4,28.7,0.0,0.0,3.8,1.8,69.4,0.0,0.0,76,102130.0,103.2659251769464,989.0
20200606,9.388,91902.0,92150.0,24.6,19.2,30.9,0.0,0.0,4.4,2.0,63.6,0.0,0.0,76,65201.0,66.12677484787018,986.0
20200607,9.482,68649.0,70631.0,22.7,19.2,29.2,0.0,0.0,5.1,2.3,69.4,0.0,0.0,76,51383.0,52.21849593495935,984.0
